ensembl,symbol,status
YKL150W,MCR1,Non essential
YKL151C,YKL151C,Non essential
YKL155C,RSM22,Non essential
YKL156C-A,YKL156C-A,Non essential
YKL156W,RPS27A,Non essential
YKL157W,APE2,Non essential
YKL159C,RCN1,Non essential
YKL160W,ELF1,Non essential
YKL161C,KDX1,Non essential
YKL162C,YKL162C,Non essential
YKL162C-A,YKL162C-A,Non essential
YKL163W,PIR3,Non essential
YKL164C,PIR1,Non essential
YKL165C-A,YKL165C-A,Non essential
YKL166C,TPK3,Non essential
YKL167C,MRP49,Non essential
YKL168C,KKQ8,Non essential
YKL169C,YKL169C,Non essential
YKL170W,MRPL38,Non essential
YKL171W,NNK1,Non essential
YKL174C,TPO5,Non essential
YKL175W,ZRT3,Non essential
YKL176C,LST4,Non essential
YKL177W,YKL177W,Non essential
YKL178C,STE3,Non essential
YKL179C,COY1,Non essential
YKL183C-A,YKL183C-A,Non essential
YKL183W,LOT5,Non essential
YKL184W,SPE1,Non essential
YKL185W,ASH1,Non essential
YKL187C,YKL187C,Non essential
YKL188C,PXA2,Non essential
YKL190W,CNB1,Non essential
YKL191W,DPH2,Non essential
YKL197C,PEX1,Non essential
YKL198C,PTK1,Non essential
YKL201C,MNN4,Non essential
YKL202W,YKL202W,Non essential
YKL204W,EAP1,Non essential
YKL205W,LOS1,Non essential
YKL206C,ADD66,Non essential
YKL207W,AIM27,Non essential
YKL208W,CBT1,Non essential
YKL211C,TRP3,Non essential
YKL212W,SAC1,Non essential
YKL213C,DOA1,Non essential
YKL214C,YRA2,Non essential
YKL215C,OXP1,Non essential
YKL216W,URA1,Non essential
YKL217W,JEN1,Non essential
YKL218C,SRY1,Non essential
YKL219W,COS9,Non essential
YKL220C,FRE2,Non essential
YKL221W,MCH2,Non essential
YKL222C,YKL222C,Non essential
YKL223W,YKL223W,Non essential
YKL224C,PAU16,Non essential
YKL225W,YKL225W,Non essential
YKR001C,VPS1,Non essential
YKR003W,OSH6,Non essential
YKR005C,YKR005C,Non essential
YKR006C,MRPL13,Non essential
YKR007W,MEH1,Non essential
YKR009C,FOX2,Non essential
YKR010C,TOF2,Non essential
YKR011C,YKR011C,Non essential
YKR012C,YKR012C,Non essential
YKR013W,PRY2,Non essential
YKR014C,YPT52,Non essential
YKR015C,YKR015C,Non essential
YKR016W,FCJ1,Non essential
YKR017C,YKR017C,Non essential
YKR018C,YKR018C,Non essential
YKR019C,IRS4,Non essential
YKR020W,VPS51,Non essential
YKR021W,ALY1,Non essential
YKR023W,YKR023W,Non essential
YKR024C,DBP7,Non essential
YKR026C,GCN3,Non essential
YKR027W,BCH2,Non essential
YKR028W,SAP190,Non essential
YKR029C,SET3,Non essential
YKR030W,GMH1,Non essential
YKR031C,SPO14,Non essential
YKR032W,YKR032W,Non essential
YKR033C,YKR033C,Non essential
YKR034W,DAL80,Non essential
YKR035C,OPI8,Non essential
YKR035W-A,DID2,Non essential
YKR036C,CAF4,Non essential
YKR039W,GAP1,Non essential
YKR040C,YKR040C,Non essential
YKR041W,YKR041W,Non essential
YKR042W,UTH1,Non essential
YKR043C,SHB17,Non essential
YKR044W,UIP5,Non essential
YKR045C,YKR045C,Non essential
YKR046C,PET10,Non essential
YKR047W,YKR047W,Non essential
YKR048C,NAP1,Non essential
YKR049C,FMP46,Non essential
YKR050W,TRK2,Non essential
YKR051W,YKR051W,Non essential
YKR052C,MRS4,Non essential
YKR053C,YSR3,Non essential
YKR054C,DYN1,Non essential
YKR055W,RHO4,Non essential
YKR056W,TRM2,Non essential
YKR057W,RPS21A,Non essential
YKR058W,GLG1,Non essential
YKR059W,TIF1,Non essential
YKR060W,UTP30,Non essential
YKR061W,KTR2,Non essential
YKR064W,OAF3,Non essential
YKR065C,PAM17,Non essential
YKR066C,CCP1,Non essential
YKR067W,GPT2,Non essential
YKR069W,MET1,Non essential
YKR070W,YKR070W,Non essential
YKR072C,SIS2,Non essential
YKR073C,YKR073C,Non essential
YKR074W,AIM29,Non essential
YKR075C,YKR075C,Non essential
YKR075W-A,YKR075W-A,Non essential
YKR076W,ECM4,Non essential
YKR077W,MSA2,Non essential
YKR078W,YKR078W,Non essential
YKR080W,MTD1,Non essential
YKR082W,NUP133,Non essential
YKR084C,HBS1,Non essential
YKR085C,MRPL20,Non essential
YKR087C,OMA1,Non essential
YKR088C,TVP38,Non essential
YKR089C,TGL4,Non essential
YKR090W,PXL1,Non essential
YKR091W,SRL3,Non essential
YKR092C,SRP40,Non essential
YKR093W,PTR2,Non essential
YKR094C,RPL40B,Non essential
YKR095W,MLP1,Non essential
YKR095W-A,PCC1,Non essential
YKR096W,YKR096W,Non essential
YKR097W,PCK1,Non essential
YKR098C,UBP11,Non essential
YKR099W,BAS1,Non essential
YKR100C,SKG1,Non essential
YKR101W,SIR1,Non essential
YKR102W,FLO10,Non essential
YKR103W,NFT1,Non essential
YKR104W,YKR104W,Non essential
YKR105C,VBA5,Non essential
YKR106W,GEX2,Non essential
YLL001W,DNM1,Non essential
YLL002W,RTT109,Non essential
YLL005C,SPO75,Non essential
YLL006W,MMM1,Non essential
YLL006W-A,YLL006W-A,Non essential
YLL007C,YLL007C,Non essential
YLL009C,COX17,Non essential
YLL010C,PSR1,Non essential
YLL012W,YEH1,Non essential
YLL013C,PUF3,Non essential
YLL014W,EMC6,Non essential
YLL015W,BPT1,Non essential
YLL018C-A,COX19,Non essential
YLL019C,KNS1,Non essential
YLL019W-A,YLL019W-A,Non essential
YLL020C,YLL020C,Non essential
YLL021W,SPA2,Non essential
YLL022C,HIF1,Non essential
YLL023C,POM33,Non essential
YLL024C,SSA2,Non essential
YLL025W,PAU17,Non essential
YLL026W,HSP104,Non essential
YLL027W,ISA1,Non essential
YLL028W,TPO1,Non essential
YLL029W,FRA1,Non essential
YLL030C,RRT7,Non essential
YLL032C,YLL032C,Non essential
YLL033W,IRC19,Non essential
YLL038C,ENT4,Non essential
YLL039C,UBI4,Non essential
YLL040C,VPS13,Non essential
YLL041C,SDH2,Non essential
YLL042C,ATG10,Non essential
YLL043W,FPS1,Non essential
YLL044W,YLL044W,Non essential
YLL045C,RPL8B,Non essential
YLL046C,RNP1,Non essential
YLL047W,YLL047W,Non essential
YLL048C,YBT1,Non essential
YLL049W,LDB18,Non essential
YLL051C,FRE6,Non essential
YLL052C,AQY2,Non essential
YLL053C,YLL053C,Non essential
YLL054C,YLL054C,Non essential
YLL055W,YCT1,Non essential
YLL056C,YLL056C,Non essential
YLL057C,JLP1,Non essential
YLL058W,YLL058W,Non essential
YLL059C,YLL059C,Non essential
YLL060C,GTT2,Non essential
YLL061W,MMP1,Non essential
YLL062C,MHT1,Non essential
YLL063C,AYT1,Non essential
YLL064C,PAU18,Non essential
YLL065W,YLL065W,Non essential
YLL066C,YLL066C,Non essential
YLL066W-A,YLL066W-A,Non essential
YLL066W-B,YLL066W-B,Non essential
YLL067C,YLL067C,Non essential
YLL067W-A,YLL067W-A,Non essential
YLR001C,YLR001C,Non essential
YLR003C,CMS1,Non essential
YLR004C,THI73,Non essential
YLR006C,SSK1,Non essential
YLR011W,LOT6,Non essential
YLR012C,YLR012C,Non essential
YLR013W,GAT3,Non essential
YLR014C,PPR1,Non essential
YLR015W,BRE2,Non essential
YLR016C,PML1,Non essential
YLR017W,MEU1,Non essential
YLR018C,POM34,Non essential
YLR019W,PSR2,Non essential
YLR020C,YEH2,Non essential
YLR021W,IRC25,Non essential
YLR023C,IZH3,Non essential
YLR024C,UBR2,Non essential
YLR025W,SNF7,Non essential
YLR027C,AAT2,Non essential
YLR028C,ADE16,Non essential
YLR030W,YLR030W,Non essential
YLR031W,YLR031W,Non essential
YLR032W,RAD5,Non essential
YLR034C,SMF3,Non essential
YLR035C,MLH2,Non essential
YLR035C-A,YLR035C-A,Non essential
YLR036C,YLR036C,Non essential
YLR037C,PAU23,Non essential
YLR038C,COX12,Non essential
YLR039C,RIC1,Non essential
YLR040C,YLR040C,Non essential
YLR041W,YLR041W,Non essential
YLR042C,YLR042C,Non essential
YLR043C,TRX1,Non essential
YLR044C,PDC1,Non essential
YLR046C,YLR046C,Non essential
YLR047C,FRE8,Non essential
YLR048W,RPS0B,Non essential
YLR049C,YLR049C,Non essential
YLR050C,YLR050C,Non essential
YLR052W,IES3,Non essential
YLR053C,YLR053C,Non essential
YLR054C,OSW2,Non essential
YLR055C,SPT8,Non essential
YLR056W,ERG3,Non essential
YLR057W,MNL2,Non essential
YLR058C,SHM2,Non essential
YLR059C,REX2,Non essential
YLR061W,RPL22A,Non essential
YLR062C,BUD28,Non essential
YLR063W,YLR063W,Non essential
YLR064W,PER33,Non essential
YLR065C,ENV10,Non essential
YLR067C,PET309,Non essential
YLR068W,FYV7,Non essential
YLR069C,MEF1,Non essential
YLR070C,XYL2,Non essential
YLR072W,YLR072W,Non essential
YLR073C,RFU1,Non essential
YLR074C,BUD20,Non essential
YLR077W,FMP25,Non essential
YLR079W,SIC1,Non essential
YLR080W,EMP46,Non essential
YLR081W,GAL2,Non essential
YLR082C,SRL2,Non essential
YLR083C,EMP70,Non essential
YLR084C,RAX2,Non essential
YLR085C,ARP6,Non essential
YLR087C,CSF1,Non essential
YLR089C,ALT1,Non essential
YLR090W,XDJ1,Non essential
YLR091W,GEP5,Non essential
YLR092W,SUL2,Non essential
YLR093C,NYV1,Non essential
YLR094C,GIS3,Non essential
YLR095C,IOC2,Non essential
YLR096W,KIN2,Non essential
YLR097C,HRT3,Non essential
YLR098C,CHA4,Non essential
YLR099C,ICT1,Non essential
YLR099W-A,YLR099W-A,Non essential
YLR102C,APC9,Non essential
YLR104W,LCL2,Non essential
YLR107W,REX3,Non essential
YLR108C,YLR108C,Non essential
YLR109W,AHP1,Non essential
YLR110C,CCW12,Non essential
YLR111W,YLR111W,Non essential
YLR112W,YLR112W,Non essential
YLR113W,HOG1,Non essential
YLR114C,AVL9,Non essential
YLR118C,YLR118C,Non essential
YLR119W,SRN2,Non essential
YLR120C,YPS1,Non essential
YLR120W-A,YLR120W-A,Non essential
YLR121C,YPS3,Non essential
YLR122C,YLR122C,Non essential
YLR123C,YLR123C,Non essential
YLR124W,YLR124W,Non essential
YLR125W,YLR125W,Non essential
YLR126C,YLR126C,Non essential
YLR128W,DCN1,Non essential
YLR130C,ZRT2,Non essential
YLR131C,ACE2,Non essential
YLR133W,CKI1,Non essential
YLR134W,PDC5,Non essential
YLR135W,SLX4,Non essential
YLR136C,TIS11,Non essential
YLR137W,RKM5,Non essential
YLR138W,NHA1,Non essential
YLR139C,SLS1,Non essential
YLR142W,PUT1,Non essential
YLR143W,YLR143W,Non essential
YLR144C,ACF2,Non essential
YLR146C,SPE4,Non essential
YLR146W-A,YLR146W-A,Non essential
YLR148W,PEP3,Non essential
YLR149C,YLR149C,Non essential
YLR149C-A,YLR149C-A,Non essential
YLR150W,STM1,Non essential
YLR151C,PCD1,Non essential
YLR152C,YLR152C,Non essential
YLR154C,RNH203,Non essential
YLR154C-G,YLR154C-G,Non essential
YLR154C-H,YLR154C-H,Non essential
YLR154W-A,YLR154W-A,Non essential
YLR154W-B,YLR154W-B,Non essential
YLR154W-C,TAR1,Non essential
YLR154W-E,YLR154W-E,Non essential
YLR154W-F,YLR154W-F,Non essential
YLR155C,ASP3-1,Non essential
YLR156C-A,YLR156C-A,Non essential
YLR156W,YLR156W,Non essential
YLR157C,ASP3-2,Non essential
YLR157C-A,YLR157C-A,Non essential
YLR157C-B,YLR157C-B,Non essential
YLR157C-C,YLR157C-C,Non essential
YLR157W-D,YLR157W-D,Non essential
YLR157W-E,YLR157W-E,Non essential
YLR158C,ASP3-3,Non essential
YLR159C-A,YLR159C-A,Non essential
YLR159W,YLR159W,Non essential
YLR160C,ASP3-4,Non essential
YLR161W,YLR161W,Non essential
YLR162W,YLR162W,Non essential
YLR162W-A,RRT15,Non essential
YLR163W-A,YLR163W-A,Non essential
YLR164W,YLR164W,Non essential
YLR165C,PUS5,Non essential
YLR168C,UPS2,Non essential
YLR169W,YLR169W,Non essential
YLR170C,APS1,Non essential
YLR171W,YLR171W,Non essential
YLR172C,DPH5,Non essential
YLR173W,YLR173W,Non essential
YLR174W,IDP2,Non essential
YLR176C,RFX1,Non essential
YLR177W,YLR177W,Non essential
YLR178C,TFS1,Non essential
YLR179C,YLR179C,Non essential
YLR180W,SAM1,Non essential
YLR181C,VTA1,Non essential
YLR182W,SWI6,Non essential
YLR183C,TOS4,Non essential
YLR184W,YLR184W,Non essential
YLR185W,RPL37A,Non essential
YLR187W,SKG3,Non essential
YLR188W,MDL1,Non essential
YLR189C,ATG26,Non essential
YLR190W,MMR1,Non essential
YLR191W,PEX13,Non essential
YLR192C,HCR1,Non essential
YLR193C,UPS1,Non essential
YLR194C,YLR194C,Non essential
YLR199C,PBA1,Non essential
YLR200W,YKE2,Non essential
YLR201C,COQ9,Non essential
YLR202C,YLR202C,Non essential
YLR203C,MSS51,Non essential
YLR204W,QRI5,Non essential
YLR205C,HMX1,Non essential
YLR206W,ENT2,Non essential
YLR207W,HRD3,Non essential
YLR209C,PNP1,Non essential
YLR210W,CLB4,Non essential
YLR211C,YLR211C,Non essential
YLR213C,CRR1,Non essential
YLR214W,FRE1,Non essential
YLR216C,CPR6,Non essential
YLR217W,YLR217W,Non essential
YLR218C,COA4,Non essential
YLR219W,MSC3,Non essential
YLR220W,CCC1,Non essential
YLR221C,RSA3,Non essential
YLR222C-A,YLR222C-A,Non essential
YLR224W,YLR224W,Non essential
YLR225C,YLR225C,Non essential
YLR226W,BUR2,Non essential
YLR227C,ADY4,Non essential
YLR227W-A,YLR227W-A,Non essential
YLR227W-B,YLR227W-B,Non essential
YLR228C,ECM22,Non essential
YLR231C,BNA5,Non essential
YLR232W,YLR232W,Non essential
YLR233C,EST1,Non essential
YLR234W,TOP3,Non essential
YLR235C,YLR235C,Non essential
YLR236C,YLR236C,Non essential
YLR237W,THI7,Non essential
YLR238W,FAR10,Non essential
YLR239C,LIP2,Non essential
YLR240W,VPS34,Non essential
YLR241W,YLR241W,Non essential
YLR242C,ARV1,Non essential
YLR244C,MAP1,Non essential
YLR245C,CDD1,Non essential
YLR246W,ERF2,Non essential
YLR247C,IRC20,Non essential
YLR248W,RCK2,Non essential
YLR250W,SSP120,Non essential
YLR251W,SYM1,Non essential
YLR252W,YLR252W,Non essential
YLR253W,YLR253W,Non essential
YLR254C,NDL1,Non essential
YLR255C,YLR255C,Non essential
YLR256W,HAP1,Non essential
YLR256W-A,YLR256W-A,Non essential
YLR257W,YLR257W,Non essential
YLR258W,GSY2,Non essential
YLR260W,LCB5,Non essential
YLR261C,VPS63,Non essential
YLR262C,YPT6,Non essential
YLR262C-A,TMA7,Non essential
YLR263W,RED1,Non essential
YLR264C-A,YLR264C-A,Non essential
YLR264W,RPS28B,Non essential
YLR265C,NEJ1,Non essential
YLR266C,PDR8,Non essential
YLR267W,BOP2,Non essential
YLR268W,SEC22,Non essential
YLR269C,YLR269C,Non essential
YLR270W,DCS1,Non essential
YLR271W,YLR271W,Non essential
YLR273C,PIG1,Non essential
YLR278C,YLR278C,Non essential
YLR279W,YLR279W,Non essential
YLR280C,YLR280C,Non essential
YLR281C,YLR281C,Non essential
YLR282C,YLR282C,Non essential
YLR283W,YLR283W,Non essential
YLR284C,ECI1,Non essential
YLR285C-A,YLR285C-A,Non essential
YLR285W,NNT1,Non essential
YLR286C,CTS1,Non essential
YLR286W-A,YLR286W-A,Non essential
YLR287C,YLR287C,Non essential
YLR287C-A,RPS30A,Non essential
YLR288C,MEC3,Non essential
YLR289W,GUF1,Non essential
YLR290C,YLR290C,Non essential
YLR292C,SEC72,Non essential
YLR294C,YLR294C,Non essential
YLR295C,ATP14,Non essential
YLR296W,YLR296W,Non essential
YLR297W,YLR297W,Non essential
YLR299C-A,YLR299C-A,Non essential
YLR299W,ECM38,Non essential
YLR300W,EXG1,Non essential
YLR301W,HRI1,Non essential
YLR302C,YLR302C,Non essential
YLR303W,MET17,Non essential
YLR304C,ACO1,Non essential
YLR306W,UBC12,Non essential
YLR307C-A,YLR307C-A,Non essential
YLR307W,CDA1,Non essential
YLR308W,CDA2,Non essential
YLR309C,IMH1,Non essential
YLR311C,YLR311C,Non essential
YLR312C,YLR312C,Non essential
YLR312W-A,MRPL15,Non essential
YLR313C,SPH1,Non essential
YLR315W,NKP2,Non essential
YLR318W,EST2,Non essential
YLR319C,BUD6,Non essential
YLR320W,MMS22,Non essential
YLR322W,VPS65,Non essential
YLR324W,PEX30,Non essential
YLR325C,RPL38,Non essential
YLR326W,YLR326W,Non essential
YLR327C,TMA10,Non essential
YLR328W,NMA1,Non essential
YLR329W,REC102,Non essential
YLR330W,CHS5,Non essential
YLR331C,JIP3,Non essential
YLR332W,MID2,Non essential
YLR333C,RPS25B,Non essential
YLR334C,YLR334C,Non essential
YLR335W,NUP2,Non essential
YLR337C,VRP1,Non essential
YLR338W,OPI9,Non essential
YLR341W,SPO77,Non essential
YLR342W,FKS1,Non essential
YLR342W-A,YLR342W-A,Non essential
YLR343W,GAS2,Non essential
YLR344W,RPL26A,Non essential
YLR345W,YLR345W,Non essential
YLR346C,YLR346C,Non essential
YLR347W-A,YLR347W-A,Non essential
YLR348C,DIC1,Non essential
YLR349W,YLR349W,Non essential
YLR350W,ORM2,Non essential
YLR351C,NIT3,Non essential
YLR352W,YLR352W,Non essential
YLR353W,BUD8,Non essential
YLR354C,TAL1,Non essential
YLR356W,ATG33,Non essential
YLR357W,RSC2,Non essential
YLR358C,YLR358C,Non essential
YLR360W,VPS38,Non essential
YLR361C,DCR2,Non essential
YLR361C-A,YLR361C-A,Non essential
YLR362W,STE11,Non essential
YLR363C,NMD4,Non essential
YLR363W-A,YLR363W-A,Non essential
YLR364C-A,YLR364C-A,Non essential
YLR364W,GRX8,Non essential
YLR365W,YLR365W,Non essential
YLR366W,YLR366W,Non essential
YLR367W,RPS22B,Non essential
YLR368W,MDM30,Non essential
YLR369W,SSQ1,Non essential
YLR370C,ARC18,Non essential
YLR371W,ROM2,Non essential
YLR372W,SUR4,Non essential
YLR373C,VID22,Non essential
YLR374C,YLR374C,Non essential
YLR375W,STP3,Non essential
YLR376C,PSY3,Non essential
YLR377C,FBP1,Non essential
YLR380W,CSR1,Non essential
YLR381W,CTF3,Non essential
YLR382C,NAM2,Non essential
YLR384C,IKI3,Non essential
YLR385C,SWC7,Non essential
YLR386W,VAC14,Non essential
YLR387C,REH1,Non essential
YLR388W,RPS29A,Non essential
YLR389C,STE23,Non essential
YLR390W,ECM19,Non essential
YLR390W-A,CCW14,Non essential
YLR392C,ART10,Non essential
YLR393W,ATP10,Non essential
YLR394W,CST9,Non essential
YLR395C,COX8,Non essential
YLR396C,VPS33,Non essential
YLR398C,SKI2,Non essential
YLR399C,BDF1,Non essential
YLR399W-A,YLR399W-A,Non essential
YLR400W,YLR400W,Non essential
YLR401C,DUS3,Non essential
YLR402W,YLR402W,Non essential
YLR403W,SFP1,Non essential
YLR404W,FLD1,Non essential
YLR405W,DUS4,Non essential
YLR406C,RPL31B,Non essential
YLR406C-A,YLR406C-A,Non essential
YLR407W,YLR407W,Non essential
YLR408C,BLS1,Non essential
YLR410W,VIP1,Non essential
YLR410W-A,YLR410W-A,Non essential
YLR410W-B,YLR410W-B,Non essential
YLR411W,CTR3,Non essential
YLR412C-A,YLR412C-A,Non essential
YLR412W,BER1,Non essential
YLR413W,YLR413W,Non essential
YLR414C,PUN1,Non essential
YLR415C,YLR415C,Non essential
YLR416C,YLR416C,Non essential
YLR417W,VPS36,Non essential
YLR418C,CDC73,Non essential
YLR419W,YLR419W,Non essential
YLR420W,URA4,Non essential
YLR421C,RPN13,Non essential
YLR422W,YLR422W,Non essential
YLR423C,ATG17,Non essential
YLR425W,TUS1,Non essential
YLR426W,TDA5,Non essential
YLR427W,MAG2,Non essential
YLR428C,YLR428C,Non essential
YLR429W,CRN1,Non essential
YLR431C,ATG23,Non essential
YLR432W,IMD3,Non essential
YLR433C,CNA1,Non essential
YLR434C,YLR434C,Non essential
YLR435W,TSR2,Non essential
YLR436C,ECM30,Non essential
YLR437C,DIF1,Non essential
YLR437C-A,YLR437C-A,Non essential
YLR438W,CAR2,Non essential
YLR439W,MRPL4,Non essential
YLR441C,RPS1A,Non essential
YLR442C,SIR3,Non essential
YLR443W,ECM7,Non essential
YLR444C,YLR444C,Non essential
YLR445W,YLR445W,Non essential
YLR446W,YLR446W,Non essential
YLR447C,VMA6,Non essential
YLR448W,RPL6B,Non essential
YLR449W,FPR4,Non essential
YLR450W,HMG2,Non essential
YLR451W,LEU3,Non essential
YLR452C,SST2,Non essential
YLR453C,RIF2,Non essential
YLR454W,FMP27,Non essential
YLR455W,YLR455W,Non essential
YLR456W,YLR456W,Non essential
YLR460C,YLR460C,Non essential
YLR461W,PAU4,Non essential
YLR462W,YLR462W,Non essential
YLR463C,YLR463C,Non essential
YLR464W,YLR464W,Non essential
YLR465C,BSC3,Non essential
YLR466C-A,YLR466C-A,Non essential
YLR466C-B,YLR466C-B,Non essential
YLR466W,YRF1-4,Non essential
YLR467C-A,YLR467C-A,Non essential
YLR467W,YRF1-5,Non essential
YML001W,YPT7,Non essential
YML002W,YML002W,Non essential
YML003W,YML003W,Non essential
YML004C,GLO1,Non essential
YML005W,TRM12,Non essential
YML006C,GIS4,Non essential
YML007C-A,YML007C-A,Non essential
YML007W,YAP1,Non essential
YML008C,ERG6,Non essential
YML009C,MRPL39,Non essential
YML009C-A,YML009C-A,Non essential
YML009W-B,YML009W-B,Non essential
YML011C,RAD33,Non essential
YML012C-A,YML012C-A,Non essential
YML012W,ERV25,Non essential
YML013W,UBX2,Non essential
YML014W,TRM9,Non essential
YML016C,PPZ1,Non essential
YML017W,PSP2,Non essential
YML018C,YML018C,Non essential
YML019W,OST6,Non essential
YML020W,YML020W,Non essential
YML021C,UNG1,Non essential
YML022W,APT1,Non essential
YML024W,RPS17A,Non essential
YML026C,RPS18B,Non essential
YML027W,YOX1,Non essential
YML028W,TSA1,Non essential
YML029W,USA1,Non essential
YML030W,AIM31,Non essential
YML031C-A,YML031C-A,Non essential
YML032C,RAD52,Non essential
YML034C-A,YML034C-A,Non essential
YML034W,SRC1,Non essential
YML035C,AMD1,Non essential
YML036W,CGI121,Non essential
YML037C,YML037C,Non essential
YML038C,YMD8,Non essential
YML039W,YML039W,Non essential
YML040W,YML040W,Non essential
YML041C,VPS71,Non essential
YML042W,CAT2,Non essential
YML045W,YML045W,Non essential
YML045W-A,YML045W-A,Non essential
YML047C,PRM6,Non essential
YML047W-A,YML047W-A,Non essential
YML048W,GSF2,Non essential
YML050W,AIM32,Non essential
